shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
13,1,12800,53.01966292134832,12746.980337078652,47.567376097618435,395.3181618679773,86.19642198871952,199235.77211799778,./Experiment2_HighFrequencyDetectability\13\1 inch\test_1in_12800hz.wav
13,1,20000,53.08948863636364,19946.910511363636,42.79799449137942,168.29177024147793,66.54493839820316,132286.83406396423,./Experiment2_HighFrequencyDetectability\13\1 inch\test_1in_20000hz.wav
13,1,6400,2271.3068181818185,4128.693181818182,310.49185666830965,1387.94473544034,59.39403446315555,3080481.511254,./Experiment2_HighFrequencyDetectability\13\1 inch\test_1in_6400hz.wav
13,12,12800,52.91193181818183,12747.088068181818,39.462930378413105,248.01380504261397,47.62765146103993,116257.55915961057,./Experiment2_HighFrequencyDetectability\13\12 inch\test_12in_12800hz.wav
13,12,20000,52.91193181818183,19947.08806818182,41.74551293749101,153.35755504261397,2.661151609512217,211566.7029563687,./Experiment2_HighFrequencyDetectability\13\12 inch\test_12in_20000hz.wav
13,12,6400,2271.839488636364,4128.160511363636,42.13558165086574,155.35715553977207,9.738910712421784,293600.3874602975,./Experiment2_HighFrequencyDetectability\13\12 inch\test_12in_6400hz.wav
13,18,12800,28.231534090909093,12771.76846590909,93.60478850328823,339.97660688920405,144.49838693114998,192161.5761977379,./Experiment2_HighFrequencyDetectability\13\18 inch\test_18in_12800hz.wav
13,18,20000,27.69886363636364,19972.301136363636,55.87179428997725,283.32816938920405,57.903711161414776,90245.76192821495,./Experiment2_HighFrequencyDetectability\13\18 inch\test_18in_20000hz.wav
13,18,6400,52.73437500000001,6347.265625,61.54110775546474,228.98916903409008,39.43524748590153,119478.51572015423,./Experiment2_HighFrequencyDetectability\13\18 inch\test_18in_6400hz.wav
13,24,12800,27.69886363636364,12772.301136363636,48.129268147112164,289.2998046875,163.69681593598852,93149.73279068132,./Experiment2_HighFrequencyDetectability\13\24 inch\test_24in_12800hz.wav
13,24,20000,53.01966292134832,19946.98033707865,39.130168754758095,220.85481039325896,44.817336374679144,135913.50923696478,./Experiment2_HighFrequencyDetectability\13\24 inch\test_24in_20000hz.wav
13,24,6400,2272.549715909091,4127.450284090909,39.3122753748175,165.11652166193198,103.76703203258512,101906.72009162561,./Experiment2_HighFrequencyDetectability\13\24 inch\test_24in_6400hz.wav
