shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
13,8,3200,2864.1690340909095,335.83096590909054,1525.4515806514835,2825.438654119318,348.87661504721905,18921683.15489778,./Experiment1_FrequencyAccuracy\13\8 inch\test_8in_3200hz.wav
13,8,4000,3580.2556818181824,419.74431818181756,877.6506586712301,1377.922585227272,49.81671982667103,10556118.562285759,./Experiment1_FrequencyAccuracy\13\8 inch\test_8in_4000hz.wav
13,8,400,357.9545454545455,42.045454545454504,503.4066693078733,1008.9224520596599,993.6380605346525,7196735.602998353,./Experiment1_FrequencyAccuracy\13\8 inch\test_8in_400hz.wav
13,8,800,715.9410112359551,84.0589887640449,1324.8574044954728,2391.3258426966295,207.37692758223199,18624087.955985777,./Experiment1_FrequencyAccuracy\13\8 inch\test_8in_800hz.wav
14,1,100,89.52702702702703,10.472972972972968,146.2000138481087,862.9968987542234,18145.65974717022,3178354.315424279,./Experiment1_FrequencyAccuracy\14\1 inch\test_1in_100hz.wav
14,1,1600,1432.1073008849557,167.89269911504425,13007.135312756818,20230.457359651547,7588.971397520347,228638864.0033957,./Experiment1_FrequencyAccuracy\14\1 inch\test_1in_1600hz.wav
14,1,200,179.0178571428571,20.98214285714289,588.2341619596305,1071.6007254464284,16750.851958598418,16523450.218440313,./Experiment1_FrequencyAccuracy\14\1 inch\test_1in_200hz.wav
14,1,3200,2865.3336864406774,334.6663135593226,5879.302817739738,8647.733216366525,208.14395424592772,113777379.87485373,./Experiment1_FrequencyAccuracy\14\1 inch\test_1in_3200hz.wav
14,1,4000,3579.367897727273,420.632102272727,1665.6829151453092,2560.792413884943,55.880722689362074,23612682.762896243,./Experiment1_FrequencyAccuracy\14\1 inch\test_1in_4000hz.wav
14,1,400,358.0994897959184,41.90051020408163,2842.0019903724246,4848.733604379252,3948.472561972496,73000874.35315944,./Experiment1_FrequencyAccuracy\14\1 inch\test_1in_400hz.wav
14,1,800,716.125,83.875,3798.339122071626,5798.177234375,7587.159631383742,75662042.76220214,./Experiment1_FrequencyAccuracy\14\1 inch\test_1in_800hz.wav
14,12,100,89.48863636363637,10.511363636363626,40.62337171367052,703.496027166193,7154.9748994672045,224163.61408907475,./Experiment1_FrequencyAccuracy\14\12 inch\test_12in_100hz.wav
14,12,1600,1432.5284090909092,167.47159090909076,1826.1084878925906,2991.653409090909,1517.9627747866275,26213078.723978374,./Experiment1_FrequencyAccuracy\14\12 inch\test_12in_1600hz.wav
14,12,200,179.15482954545456,20.84517045454544,68.9791871207696,240.68266157670496,3253.9590046398603,643243.5353162556,./Experiment1_FrequencyAccuracy\14\12 inch\test_12in_200hz.wav
14,12,3200,2865.2343750000005,334.76562499999955,1161.7096009713766,1957.957741477273,303.22529055483744,15260593.848780496,./Experiment1_FrequencyAccuracy\14\12 inch\test_12in_3200hz.wav
14,12,4000,3580.5828651685397,419.4171348314603,345.12054018566795,592.0238983497193,1.8948128305447653,4735313.865943578,./Experiment1_FrequencyAccuracy\14\12 inch\test_12in_4000hz.wav
14,12,400,358.1321022727273,41.86789772727269,317.3274633281134,651.598544034091,1509.6769243493716,4979678.076393484,./Experiment1_FrequencyAccuracy\14\12 inch\test_12in_400hz.wav
14,12,800,716.2642045454546,83.73579545454538,320.0906625009178,559.582985617898,1527.7267883721063,4518597.1552455425,./Experiment1_FrequencyAccuracy\14\12 inch\test_12in_800hz.wav
14,18,100,89.48863636363637,10.511363636363626,19.817636025002518,207.53746448863603,5550.958107324478,169775.75691662187,./Experiment1_FrequencyAccuracy\14\18 inch\test_18in_100hz.wav
14,18,1600,1432.3508522727275,167.64914772727252,1612.725233075908,2409.180508700284,448.33460464651233,23875470.51017642,./Experiment1_FrequencyAccuracy\14\18 inch\test_18in_1600hz.wav
14,18,200,178.97727272727275,21.022727272727252,58.6887720019648,240.824862393466,1313.1214869401115,585698.5797390732,./Experiment1_FrequencyAccuracy\14\18 inch\test_18in_200hz.wav
14,18,3200,2864.524147727273,335.475852272727,569.0294467858763,1193.734064275568,246.0306938039078,5427992.739610171,./Experiment1_FrequencyAccuracy\14\18 inch\test_18in_3200hz.wav
14,18,4000,3580.0781250000005,419.92187499999955,124.64147750192568,293.66224254261397,4.786565790307577,1395887.5263353044,./Experiment1_FrequencyAccuracy\14\18 inch\test_18in_4000hz.wav
14,18,400,358.1321022727273,41.86789772727269,116.75575300416202,331.960138494318,613.896275733582,1411114.1640458042,./Experiment1_FrequencyAccuracy\14\18 inch\test_18in_400hz.wav
