shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
13,8,400,357.9545454545455,42.045454545454504,503.4066693078733,1008.9224520596599,993.6380605346525,7196735.602998353,.\13\8 inch\test_8in_400hz.wav
13,8,6400,2272.3721590909095,4127.62784090909,58.088435707114634,380.76393821022793,2.485574943721531,400894.5726503705,.\13\8 inch\test_8in_6400hz.wav
13,8,800,715.9410112359551,84.0589887640449,1324.8574044954728,2391.3258426966295,207.37692758223199,18624087.955985777,.\13\8 inch\test_8in_800hz.wav
14,1,100,89.52702702702703,10.472972972972968,146.2000138481087,862.9968987542234,18145.65974717022,3178354.315424279,.\14\1 inch\test_1in_100hz.wav
14,1,12800,30.565693430656932,12769.434306569343,32.87105222017116,305.1510749315694,79.41778089514992,123895.32276675486,.\14\1 inch\test_1in_12800hz.wav
14,1,1600,1432.1073008849557,167.89269911504425,13007.135312756818,20230.457359651547,7588.971397520347,228638864.0033957,.\14\1 inch\test_1in_1600hz.wav
14,1,20000,30.487804878048784,19969.51219512195,33.23369841422669,395.8915459857726,38.18624496616576,116426.72692884675,.\14\1 inch\test_1in_20000hz.wav
14,1,200,179.0178571428571,20.98214285714289,588.2341619596305,1071.6007254464284,16750.851958598418,16523450.218440313,.\14\1 inch\test_1in_200hz.wav
14,1,3200,2865.3336864406774,334.6663135593226,5879.302817739738,8647.733216366525,208.14395424592772,113777379.87485373,.\14\1 inch\test_1in_3200hz.wav
14,1,400,358.0994897959184,41.90051020408163,2842.0019903724246,4848.733604379252,3948.472561972496,73000874.35315944,.\14\1 inch\test_1in_400hz.wav
14,1,6400,2270.1684397163117,4129.831560283688,246.76872190760827,567.3458277925529,73.86652949269592,3433823.4957238743,.\14\1 inch\test_1in_6400hz.wav
14,1,800,716.125,83.875,3798.339122071626,5798.177234375,7587.159631383742,75662042.76220214,.\14\1 inch\test_1in_800hz.wav
14,12,100,89.48863636363637,10.511363636363626,40.62337171367052,703.496027166193,7154.9748994672045,224163.61408907475,.\14\12 inch\test_12in_100hz.wav
14,12,12800,52.73437500000001,12747.265625,26.61069620084263,167.23479669744302,3.9233867919452905,67627.26454559094,.\14\12 inch\test_12in_12800hz.wav
14,12,1600,1432.5284090909092,167.47159090909076,1826.1084878925906,2991.653409090909,1517.9627747866275,26213078.723978374,.\14\12 inch\test_12in_1600hz.wav
14,12,20000,26.455965909090914,19973.544034090908,27.060160625108878,117.78386896306802,47.56462709437437,58757.301823597765,.\14\12 inch\test_12in_20000hz.wav
14,12,200,179.15482954545456,20.84517045454544,68.9791871207696,240.68266157670496,3253.9590046398603,643243.5353162556,.\14\12 inch\test_12in_200hz.wav
14,12,3200,2865.2343750000005,334.76562499999955,1161.7096009713766,1957.957741477273,303.22529055483744,15260593.848780496,.\14\12 inch\test_12in_3200hz.wav
14,12,400,358.1321022727273,41.86789772727269,317.3274633281134,651.598544034091,1509.6769243493716,4979678.076393484,.\14\12 inch\test_12in_400hz.wav
14,12,6400,2269.5312500000005,4130.46875,28.70264945381124,203.50468306107996,61.25088111672312,75164.76211749637,.\14\12 inch\test_12in_6400hz.wav
14,12,800,716.2642045454546,83.73579545454538,320.0906625009178,559.582985617898,1527.7267883721063,4518597.1552455425,.\14\12 inch\test_12in_800hz.wav
14,18,100,89.48863636363637,10.511363636363626,8449.062451261614,38759.67294034091,1221988.8491514851,32101514.47780606,.\14\18 inch\test_18in_100hz.wav
14,18,12800,20.419034090909093,12779.58096590909,35.99624713423981,153.58607066761397,70.12967694523377,109438.02405132445,.\14\18 inch\test_18in_12800hz.wav
14,18,1600,1432.5284090909092,167.47159090909076,1404.780795673996,2406.209050958807,435.4439137429054,18623404.66761653,.\14\18 inch\test_18in_1600hz.wav
14,18,20000,30.53977272727273,19969.460227272728,27.83851322077784,92.9716796875,77.81566098786521,63443.626691594516,.\14\18 inch\test_18in_20000hz.wav
14,18,200,179.15482954545456,20.84517045454544,51.505484300719665,173.39264470880698,2342.346108419643,560624.2711473322,.\14\18 inch\test_18in_200hz.wav
14,18,3200,2864.879261363637,335.12073863636306,816.7322703621356,1407.260564630682,185.42311435238804,10567861.376499424,.\14\18 inch\test_18in_3200hz.wav
14,18,400,358.1321022727273,41.86789772727269,326.3220920135969,572.334517045455,1878.5213856423136,5125943.598707763,.\14\18 inch\test_18in_400hz.wav
14,18,6400,2269.886363636364,4130.113636363636,32.44553067055224,128.812832919034,46.407028796811574,103748.72177776344,.\14\18 inch\test_18in_6400hz.wav
14,18,800,716.2642045454546,83.73579545454538,413.26280309970514,711.1484375,1989.5808115655395,6434110.305613828,.\14\18 inch\test_18in_800hz.wav
14,24,100,102.45028409090911,2.4502840909091077,35.16306264161294,197.59055397727298,3611.0982336359502,111503.83808982473,.\14\24 inch\test_24in_100hz.wav
14,24,12800,52.73437500000001,12747.265625,39.13844017008688,136.96357865767004,52.854550083827235,91450.77856563865,.\14\24 inch\test_24in_12800hz.wav
14,24,1600,1432.5284090909092,167.47159090909076,1221.563577528992,2036.311301491477,78.46856136191077,18430023.960585363,.\14\24 inch\test_24in_1600hz.wav
14,24,20000,34.09090909090909,19965.909090909092,29.812559200608252,137.29578746448897,9.217708439168746,76856.57015958591,.\14\24 inch\test_24in_20000hz.wav
14,24,200,179.15482954545456,20.84517045454544,50.15982202079258,209.48583984375,1450.9729927155431,583065.7808647155,.\14\24 inch\test_24in_200hz.wav
14,24,3200,2865.0568181818185,334.94318181818153,516.9061387220065,999.629128196023,282.05402979707657,7413399.403956658,.\14\24 inch\test_24in_3200hz.wav
14,24,400,358.1321022727273,41.86789772727269,267.63989459405377,545.789595170455,1109.189166053614,4165601.49054722,.\14\24 inch\test_24in_400hz.wav
14,24,6400,2269.1761363636365,4130.823863636364,32.30233459854165,114.86285955255698,5.225980232356051,139041.17914550786,.\14\24 inch\test_24in_6400hz.wav
14,24,800,716.2642045454546,83.73579545454538,298.4743937745115,570.488680752841,421.94091878626193,4618278.132738164,.\14\24 inch\test_24in_800hz.wav
14,30,100,64.09801136363637,35.901988636363626,26.164871208621975,97.42194158380698,5138.896480695327,94129.87409019348,.\14\30 inch\test_30in_100hz.wav
